"","chr.x","start","strand","iterations.x","RRS.x","chr.y","iterations.y","RRS.y","ratio"
"17427","ENA|U00096|U00096.2",2530411,"+",64,5.20785696360457,"ENA|U00096|U00096.2",8,3.48077913760216,0.581279549627048
"17428","ENA|U00096|U00096.2",2530412,"+",67,5.45197525877353,"ENA|U00096|U00096.2",6,2.61058435320162,1.06240623936366
"17429","ENA|U00096|U00096.2",2530413,"+",72,5.85883908405514,"ENA|U00096|U00096.2",8,3.48077913760216,0.75120455106936
"17430","ENA|U00096|U00096.2",2530414,"+",340,27.6667401191493,"ENA|U00096|U00096.2",31,13.4880191582084,1.03647417537787
"17431","ENA|U00096|U00096.2",2530415,"+",85,6.91668502978731,"ENA|U00096|U00096.2",6,2.61058435320162,1.40570798504359
"17432","ENA|U00096|U00096.2",2530416,"+",473,38.48931787164,"ENA|U00096|U00096.2",37,16.09860351141,1.25752255733749
"17433","ENA|U00096|U00096.2",2530419,"+",157,12.7755241138425,"ENA|U00096|U00096.2",12,5.22116870640324,1.29093779779752
"17434","ENA|U00096|U00096.2",2530420,"+",26,2.11569189146435,"ENA|U00096|U00096.2",2,0.87019478440054,1.28171926776814
"17435","ENA|U00096|U00096.2",2530422,"+",23,1.87157359629539,"ENA|U00096|U00096.2",1,0.43509739220027,2.10484150568406
"17436","ENA|U00096|U00096.2",2530423,"+",195,15.8676891859827,"ENA|U00096|U00096.2",12,5.22116870640324,1.6036473626555
"17437","ENA|U00096|U00096.2",2530424,"+",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"17438","ENA|U00096|U00096.2",2530425,"+",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"17439","ENA|U00096|U00096.2",2530427,"+",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"17440","ENA|U00096|U00096.2",2530429,"+",37,3.01079230708389,"ENA|U00096|U00096.2",5,2.17548696100135,0.468804820368635
"17441","ENA|U00096|U00096.2",2530430,"+",145,11.7990509331666,"ENA|U00096|U00096.2",13,5.65626609860351,1.06074892150089
"17442","ENA|U00096|U00096.2",2530431,"+",27,2.19706465652068,"ENA|U00096|U00096.2",1,0.43509739220027,2.33616705179052
"17443","ENA|U00096|U00096.2",2530432,"+",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"17444","ENA|U00096|U00096.2",2530436,"+",245,19.9363274387987,"ENA|U00096|U00096.2",18,7.83175305960486,1.34799248718731
"17445","ENA|U00096|U00096.2",2530437,"+",94,7.64903991529421,"ENA|U00096|U00096.2",11,4.78607131420297,0.676436782667388
"17446","ENA|U00096|U00096.2",2530441,"+",75,6.1029573792241,"ENA|U00096|U00096.2",13,5.65626609860351,0.109658521981837
"17447","ENA|U00096|U00096.2",2530442,"+",445,36.210880450063,"ENA|U00096|U00096.2",39,16.9687982958105,1.09353885661856
"17448","ENA|U00096|U00096.2",2530445,"+",20,1.62745530112643,"ENA|U00096|U00096.2",3,1.30529217660081,0.318245143793254
"17449","ENA|U00096|U00096.2",2530450,"+",180,14.6470977101378,"ENA|U00096|U00096.2",20,8.7019478440054,0.75120455106936
"17450","ENA|U00096|U00096.2",2530452,"+",85,6.91668502978731,"ENA|U00096|U00096.2",12,5.22116870640324,0.405707985043594
"17451","ENA|U00096|U00096.2",2530455,"+",39,3.17353783719653,"ENA|U00096|U00096.2",2,0.87019478440054,1.8666817684893
"17452","ENA|U00096|U00096.2",2530463,"+",350,28.4804677697125,"ENA|U00096|U00096.2",40,17.4038956880108,0.710562566572014
"17453","ENA|U00096|U00096.2",2530470,"+",30,2.44118295168964,"ENA|U00096|U00096.2",4,1.74038956880108,0.488170145235567
"17454","ENA|U00096|U00096.2",2530477,"+",79,6.42844843944939,"ENA|U00096|U00096.2",10,4.3509739220027,0.563132202916789
"17455","ENA|U00096|U00096.2",2530485,"+",26,2.11569189146435,"ENA|U00096|U00096.2",2,0.87019478440054,1.28171926776814
"17456","ENA|U00096|U00096.2",2530488,"+",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"17457","ENA|U00096|U00096.2",2530497,"+",36,2.92941954202757,"ENA|U00096|U00096.2",2,0.87019478440054,1.75120455106936
"17458","ENA|U00096|U00096.2",2530553,"+",27,2.19706465652068,"ENA|U00096|U00096.2",3,1.30529217660081,0.75120455106936
"17459","ENA|U00096|U00096.2",2530560,"+",22,1.79020083123907,"ENA|U00096|U00096.2",2,0.87019478440054,1.04071116826435
"17460","ENA|U00096|U00096.2",2530563,"+",107,8.70688586102638,"ENA|U00096|U00096.2",13,5.65626609860351,0.622306817887103
"17461","ENA|U00096|U00096.2",2530569,"+",60,4.88236590337928,"ENA|U00096|U00096.2",6,2.61058435320162,0.90320764451441
"17462","ENA|U00096|U00096.2",2530571,"+",28,2.278437421577,"ENA|U00096|U00096.2",4,1.74038956880108,0.388634471684652
"17463","ENA|U00096|U00096.2",2530589,"+",41,3.33628336730917,"ENA|U00096|U00096.2",5,2.17548696100135,0.616903459357769
"17464","ENA|U00096|U00096.2",2530611,"+",23,1.87157359629539,"ENA|U00096|U00096.2",2,0.87019478440054,1.10484150568406
"17465","ENA|U00096|U00096.2",2530643,"+",85,6.91668502978731,"ENA|U00096|U00096.2",1,0.43509739220027,3.99067048576475
"17466","ENA|U00096|U00096.2",2530644,"+",116,9.43924074653328,"ENA|U00096|U00096.2",10,4.3509739220027,1.11733244986726
"17467","ENA|U00096|U00096.2",2530686,"+",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"17468","ENA|U00096|U00096.2",2530689,"+",34,2.76667401191493,"ENA|U00096|U00096.2",1,0.43509739220027,2.66874239087739
"17469","ENA|U00096|U00096.2",2530708,"+",19,1.54608253607011,"ENA|U00096|U00096.2",3,1.30529217660081,0.244244562349477
"17470","ENA|U00096|U00096.2",2531520,"+",171,13.914742824631,"ENA|U00096|U00096.2",6,2.61058435320162,2.41416956379179
"17471","ENA|U00096|U00096.2",2531521,"+",152,12.3686602885608,"ENA|U00096|U00096.2",9,3.91587652980243,1.65928206162832
"17472","ENA|U00096|U00096.2",2531522,"+",479,38.9775544619779,"ENA|U00096|U00096.2",35,15.2284087270095,1.35587837841826
"17473","ENA|U00096|U00096.2",2531526,"+",21,1.70882806618275,"ENA|U00096|U00096.2",1,0.43509739220027,1.97359697240581
"17474","ENA|U00096|U00096.2",2531608,"+",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"17475","ENA|U00096|U00096.2",2531610,"-",41,3.33628336730917,NA,NA,0.43509739220027,2.93883155424513
"17476","ENA|U00096|U00096.2",2531620,"+",123,10.0088501019275,"ENA|U00096|U00096.2",1,0.43509739220027,4.52379405496629
"17477","ENA|U00096|U00096.2",2531621,"+",51,4.15001101787239,"ENA|U00096|U00096.2",2,0.87019478440054,2.25370489159854
"17478","ENA|U00096|U00096.2",2531623,"+",27,2.19706465652068,NA,NA,0.43509739220027,2.33616705179052
"17479","ENA|U00096|U00096.2",2531629,"+",70,5.69609355394249,"ENA|U00096|U00096.2",8,3.48077913760216,0.710562566572014
"17480","ENA|U00096|U00096.2",2531640,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17481","ENA|U00096|U00096.2",2531751,"+",137,11.148068812716,"ENA|U00096|U00096.2",4,1.74038956880108,2.67931163258757
"17482","ENA|U00096|U00096.2",2531752,"+",137,11.148068812716,"ENA|U00096|U00096.2",3,1.30529217660081,3.09434913186642
"17483","ENA|U00096|U00096.2",2531753,"+",169,13.7519972945183,"ENA|U00096|U00096.2",2,0.87019478440054,3.98215898590923
"17484","ENA|U00096|U00096.2",2531795,"+",22,1.79020083123907,"ENA|U00096|U00096.2",2,0.87019478440054,1.04071116826435
"17485","ENA|U00096|U00096.2",2531800,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17486","ENA|U00096|U00096.2",2531804,"+",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"17487","ENA|U00096|U00096.2",2531806,"+",45,3.66177442753446,"ENA|U00096|U00096.2",6,2.61058435320162,0.488170145235567
"17488","ENA|U00096|U00096.2",2531807,"+",20,1.62745530112643,"ENA|U00096|U00096.2",1,0.43509739220027,1.90320764451441
"17489","ENA|U00096|U00096.2",2531812,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"17490","ENA|U00096|U00096.2",2531814,"+",43,3.49902889742182,"ENA|U00096|U00096.2",1,0.43509739220027,3.00754430432915
"17491","ENA|U00096|U00096.2",2531850,"+",28,2.278437421577,"ENA|U00096|U00096.2",4,1.74038956880108,0.388634471684652
"17492","ENA|U00096|U00096.2",2531852,"+",36,2.92941954202757,"ENA|U00096|U00096.2",5,2.17548696100135,0.429276456181998
"17493","ENA|U00096|U00096.2",2531869,"+",28,2.278437421577,"ENA|U00096|U00096.2",1,0.43509739220027,2.38863447168465
"17494","ENA|U00096|U00096.2",2531971,"+",97,7.89315821046317,"ENA|U00096|U00096.2",12,5.22116870640324,0.59622989109302
"17495","ENA|U00096|U00096.2",2532263,"-",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"17496","ENA|U00096|U00096.2",2532702,"+",37,3.01079230708389,"ENA|U00096|U00096.2",1,0.43509739220027,2.790732915256
"17497","ENA|U00096|U00096.2",2532809,"+",26,2.11569189146435,"ENA|U00096|U00096.2",4,1.74038956880108,0.28171926776814
"17498","ENA|U00096|U00096.2",2532810,"+",93,7.56766715023789,"ENA|U00096|U00096.2",4,1.74038956880108,2.12043836073508
"17499","ENA|U00096|U00096.2",2532859,"+",63,5.12648419854824,"ENA|U00096|U00096.2",1,0.43509739220027,3.55855947312696
"17500","ENA|U00096|U00096.2",2532860,"+",82,6.67256673461835,"ENA|U00096|U00096.2",4,1.74038956880108,1.93883155424513
"17501","ENA|U00096|U00096.2",2532917,"+",112,9.11374968630799,"ENA|U00096|U00096.2",13,5.65626609860351,0.68819475354356
"17502","ENA|U00096|U00096.2",2532918,"+",116,9.43924074653328,"ENA|U00096|U00096.2",12,5.22116870640324,0.854298044033464
"17503","ENA|U00096|U00096.2",2533251,"+",60,4.88236590337928,"ENA|U00096|U00096.2",6,2.61058435320162,0.90320764451441
"17504","ENA|U00096|U00096.2",2533382,"+",70,5.69609355394249,"ENA|U00096|U00096.2",2,0.87019478440054,2.71056256657201
"17505","ENA|U00096|U00096.2",2533459,"+",362,29.4569409503883,"ENA|U00096|U00096.2",58,25.2356487476157,0.223144441582681
"17506","ENA|U00096|U00096.2",2533460,"+",34,2.76667401191493,"ENA|U00096|U00096.2",1,0.43509739220027,2.66874239087739
"17507","ENA|U00096|U00096.2",2533473,"+",1355,110.260096651315,"ENA|U00096|U00096.2",31,13.4880191582084,3.03116037548141
"17508","ENA|U00096|U00096.2",2533476,"+",82,6.67256673461835,"ENA|U00096|U00096.2",4,1.74038956880108,1.93883155424513
"17509","ENA|U00096|U00096.2",2533496,"+",53,4.31275654798503,"ENA|U00096|U00096.2",1,0.43509739220027,3.30920000419025
"17510","ENA|U00096|U00096.2",2533497,"+",161,13.1010151740677,"ENA|U00096|U00096.2",13,5.65626609860351,1.21175670960057
"17511","ENA|U00096|U00096.2",2533501,"+",453,36.8618625705136,"ENA|U00096|U00096.2",15,6.52646088300405,2.49775619406477
"17512","ENA|U00096|U00096.2",2533502,"+",320,26.0392848180228,"ENA|U00096|U00096.2",14,6.09136349080378,2.09585272245681
"17513","ENA|U00096|U00096.2",2533503,"+",692,56.3099534189744,"ENA|U00096|U00096.2",24,10.4423374128065,2.43094527654262
"17514","ENA|U00096|U00096.2",2533507,"+",50,4.06863825281607,NA,NA,0.43509739220027,3.22513573940177
"17515","ENA|U00096|U00096.2",2533513,"+",83,6.75393949967467,"ENA|U00096|U00096.2",3,1.30529217660081,2.37135648025282
"17516","ENA|U00096|U00096.2",2533514,"+",30,2.44118295168964,"ENA|U00096|U00096.2",3,1.30529217660081,0.90320764451441
"17517","ENA|U00096|U00096.2",2533518,"+",32,2.60392848180228,"ENA|U00096|U00096.2",1,0.43509739220027,2.58127954962705
"17518","ENA|U00096|U00096.2",2533523,"+",23,1.87157359629539,"ENA|U00096|U00096.2",4,1.74038956880108,0.104841505684061
"17519","ENA|U00096|U00096.2",2533630,"+",59,4.80099313832296,"ENA|U00096|U00096.2",7,3.04568174540189,0.656567676931285
"17520","ENA|U00096|U00096.2",2533631,"+",18231,1483.50687974179,"ENA|U00096|U00096.2",497,216.243403923534,2.77828358533098
"17521","ENA|U00096|U00096.2",2533633,"+",87,7.07943055989996,"ENA|U00096|U00096.2",5,2.17548696100135,1.70229495058841
"17522","ENA|U00096|U00096.2",2533634,"+",297,24.1677112217274,"ENA|U00096|U00096.2",2,0.87019478440054,4.79559867042781
"17523","ENA|U00096|U00096.2",2533635,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17524","ENA|U00096|U00096.2",2533637,"+",24,1.95294636135171,"ENA|U00096|U00096.2",4,1.74038956880108,0.166242050348204
"17525","ENA|U00096|U00096.2",2533638,"+",36,2.92941954202757,"ENA|U00096|U00096.2",3,1.30529217660081,1.1662420503482
"17526","ENA|U00096|U00096.2",2533639,"+",53,4.31275654798503,"ENA|U00096|U00096.2",3,1.30529217660081,1.72423750346909
"17527","ENA|U00096|U00096.2",2533640,"+",23,1.87157359629539,NA,NA,0.43509739220027,2.10484150568406
"17528","ENA|U00096|U00096.2",2533644,"+",96,7.81178544540685,"ENA|U00096|U00096.2",3,1.30529217660081,2.58127954962705
"17529","ENA|U00096|U00096.2",2533645,"+",75,6.1029573792241,"ENA|U00096|U00096.2",3,1.30529217660081,2.22513573940177
"17530","ENA|U00096|U00096.2",2533683,"+",84,6.83531226473099,"ENA|U00096|U00096.2",3,1.30529217660081,2.38863447168465
"17531","ENA|U00096|U00096.2",2533684,"+",46,3.74314719259078,NA,NA,0.43509739220027,3.10484150568406
"17532","ENA|U00096|U00096.2",2533686,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"17533","ENA|U00096|U00096.2",2533693,"+",36,2.92941954202757,"ENA|U00096|U00096.2",3,1.30529217660081,1.1662420503482
"17534","ENA|U00096|U00096.2",2533696,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17535","ENA|U00096|U00096.2",2533720,"+",47,3.8245199576471,"ENA|U00096|U00096.2",3,1.30529217660081,1.55090590058353
"17536","ENA|U00096|U00096.2",2533721,"+",123,10.0088501019275,"ENA|U00096|U00096.2",3,1.30529217660081,2.93883155424513
"17537","ENA|U00096|U00096.2",2533722,"+",46,3.74314719259078,"ENA|U00096|U00096.2",7,3.04568174540189,0.297486583626457
"17538","ENA|U00096|U00096.2",2533733,"+",24,1.95294636135171,"ENA|U00096|U00096.2",2,0.87019478440054,1.1662420503482
"17539","ENA|U00096|U00096.2",2533742,"+",31,2.52255571674596,NA,NA,0.43509739220027,2.53547586001392
"17540","ENA|U00096|U00096.2",2533749,"+",19,1.54608253607011,"ENA|U00096|U00096.2",1,0.43509739220027,1.82920706307063
"17541","ENA|U00096|U00096.2",2533751,"+",27,2.19706465652068,"ENA|U00096|U00096.2",2,0.87019478440054,1.33616705179052
"17542","ENA|U00096|U00096.2",2533754,"+",38,3.09216507214021,"ENA|U00096|U00096.2",2,0.87019478440054,1.82920706307063
"17543","ENA|U00096|U00096.2",2533769,"+",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"17544","ENA|U00096|U00096.2",2533773,"+",141,11.4735598729413,"ENA|U00096|U00096.2",1,0.43509739220027,4.72083090202584
"17545","ENA|U00096|U00096.2",2533789,"+",21,1.70882806618275,"ENA|U00096|U00096.2",3,1.30529217660081,0.388634471684652
"17546","ENA|U00096|U00096.2",2533791,"+",73,5.94021184911146,"ENA|U00096|U00096.2",5,2.17548696100135,1.4491760136197
"17547","ENA|U00096|U00096.2",2533810,"+",25,2.03431912640803,"ENA|U00096|U00096.2",3,1.30529217660081,0.640173238680617
"17548","ENA|U00096|U00096.2",2533816,"+",23,1.87157359629539,"ENA|U00096|U00096.2",1,0.43509739220027,2.10484150568406
"17549","ENA|U00096|U00096.2",2533817,"+",1201,97.7286908326419,"ENA|U00096|U00096.2",27,11.7476295894073,3.05641248316921
"17550","ENA|U00096|U00096.2",2533818,"+",32,2.60392848180228,"ENA|U00096|U00096.2",5,2.17548696100135,0.259351454739686
"17551","ENA|U00096|U00096.2",2533825,"+",26,2.11569189146435,"ENA|U00096|U00096.2",3,1.30529217660081,0.696756767046984
"17552","ENA|U00096|U00096.2",2533830,"+",45,3.66177442753446,"ENA|U00096|U00096.2",3,1.30529217660081,1.48817014523557
"17553","ENA|U00096|U00096.2",2533840,"+",80,6.50982120450571,"ENA|U00096|U00096.2",8,3.48077913760216,0.90320764451441
"17554","ENA|U00096|U00096.2",2533850,"+",43,3.49902889742182,"ENA|U00096|U00096.2",4,1.74038956880108,1.00754430432915
"17555","ENA|U00096|U00096.2",2533853,"+",79,6.42844843944939,"ENA|U00096|U00096.2",13,5.65626609860351,0.184620579663059
"17556","ENA|U00096|U00096.2",2533866,"+",44,3.58040166247814,"ENA|U00096|U00096.2",6,2.61058435320162,0.455748667543189
"17557","ENA|U00096|U00096.2",2533870,"+",26,2.11569189146435,"ENA|U00096|U00096.2",1,0.43509739220027,2.28171926776814
"17558","ENA|U00096|U00096.2",2533879,"+",20,1.62745530112643,"ENA|U00096|U00096.2",3,1.30529217660081,0.318245143793254
"17559","ENA|U00096|U00096.2",2534071,"+",22,1.79020083123907,"ENA|U00096|U00096.2",4,1.74038956880108,0.0407111682643455
"17560","ENA|U00096|U00096.2",2534072,"+",124,10.0902228669838,"ENA|U00096|U00096.2",1,0.43509739220027,4.53547586001392
"17561","ENA|U00096|U00096.2",2534073,"+",50,4.06863825281607,NA,NA,0.43509739220027,3.22513573940177
"17562","ENA|U00096|U00096.2",2534074,"+",142,11.5549326379976,"ENA|U00096|U00096.2",3,1.30529217660081,3.14606416841057
"17563","ENA|U00096|U00096.2",2534275,"-",60,4.88236590337928,"ENA|U00096|U00096.2",3,1.30529217660081,1.90320764451441
"17564","ENA|U00096|U00096.2",2535088,"+",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"17565","ENA|U00096|U00096.2",2535091,"+",49,3.98726548775975,"ENA|U00096|U00096.2",1,0.43509739220027,3.19598939374226
"17566","ENA|U00096|U00096.2",2535336,"+",32,2.60392848180228,"ENA|U00096|U00096.2",4,1.74038956880108,0.581279549627048
"17567","ENA|U00096|U00096.2",2535339,"-",34,2.76667401191493,"ENA|U00096|U00096.2",2,0.87019478440054,1.66874239087739
"17568","ENA|U00096|U00096.2",2535341,"-",237,19.2853453183482,"ENA|U00096|U00096.2",26,11.312532197207,0.769583080384215
"17569","ENA|U00096|U00096.2",2535523,"+",51,4.15001101787239,"ENA|U00096|U00096.2",5,2.17548696100135,0.931776796711181
"17570","ENA|U00096|U00096.2",2535778,"+",38,3.09216507214021,"ENA|U00096|U00096.2",2,0.87019478440054,1.82920706307063
"17571","ENA|U00096|U00096.2",2535817,"-",27,2.19706465652068,"ENA|U00096|U00096.2",3,1.30529217660081,0.75120455106936
"17572","ENA|U00096|U00096.2",2535974,"+",41,3.33628336730917,NA,NA,0.43509739220027,2.93883155424513
"17573","ENA|U00096|U00096.2",2536022,"-",38,3.09216507214021,"ENA|U00096|U00096.2",2,0.87019478440054,1.82920706307063
"17574","ENA|U00096|U00096.2",2536023,"-",20,1.62745530112643,"ENA|U00096|U00096.2",1,0.43509739220027,1.90320764451441
"17575","ENA|U00096|U00096.2",2536258,"+",28,2.278437421577,"ENA|U00096|U00096.2",5,2.17548696100135,0.0667063767972897
"17576","ENA|U00096|U00096.2",2536259,"+",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"17577","ENA|U00096|U00096.2",2536319,"-",22,1.79020083123907,"ENA|U00096|U00096.2",1,0.43509739220027,2.04071116826435
"17578","ENA|U00096|U00096.2",2536401,"-",122,9.9274773368712,"ENA|U00096|U00096.2",3,1.30529217660081,2.92705438646878
"17579","ENA|U00096|U00096.2",2536494,"-",25,2.03431912640803,"ENA|U00096|U00096.2",1,0.43509739220027,2.22513573940177
"17580","ENA|U00096|U00096.2",2537681,"-",35,2.84804677697125,"ENA|U00096|U00096.2",3,1.30529217660081,1.12560006585086
"17581","ENA|U00096|U00096.2",2537789,"-",25,2.03431912640803,"ENA|U00096|U00096.2",2,0.87019478440054,1.22513573940177
"17582","ENA|U00096|U00096.2",2541537,"-",169,13.7519972945183,"ENA|U00096|U00096.2",11,4.78607131420297,1.52272736727194
"17583","ENA|U00096|U00096.2",2541541,"-",23,1.87157359629539,"ENA|U00096|U00096.2",1,0.43509739220027,2.10484150568406
"17584","ENA|U00096|U00096.2",2541544,"-",27,2.19706465652068,NA,NA,0.43509739220027,2.33616705179052
"17585","ENA|U00096|U00096.2",2541555,"-",33,2.6853012468586,"ENA|U00096|U00096.2",2,0.87019478440054,1.6256736689855
"17586","ENA|U00096|U00096.2",2541557,"-",43,3.49902889742182,"ENA|U00096|U00096.2",4,1.74038956880108,1.00754430432915
"17587","ENA|U00096|U00096.2",2541569,"-",26,2.11569189146435,"ENA|U00096|U00096.2",3,1.30529217660081,0.696756767046984
"17588","ENA|U00096|U00096.2",2541572,"-",33,2.6853012468586,"ENA|U00096|U00096.2",4,1.74038956880108,0.625673668985502
"17589","ENA|U00096|U00096.2",2541573,"-",33,2.6853012468586,NA,NA,0.43509739220027,2.6256736689855
"17590","ENA|U00096|U00096.2",2541574,"-",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
"17591","ENA|U00096|U00096.2",2541580,"-",2535,206.279959417775,"ENA|U00096|U00096.2",170,73.9665566740459,1.47965864538005
"17592","ENA|U00096|U00096.2",2541581,"-",53,4.31275654798503,NA,NA,0.43509739220027,3.30920000419025
"17593","ENA|U00096|U00096.2",2541721,"-",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"17594","ENA|U00096|U00096.2",2541722,"-",23,1.87157359629539,NA,NA,0.43509739220027,2.10484150568406
"17595","ENA|U00096|U00096.2",2541731,"-",24,1.95294636135171,NA,NA,0.43509739220027,2.1662420503482
"17596","ENA|U00096|U00096.2",2542216,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17597","ENA|U00096|U00096.2",2542627,"-",57,4.63824760821032,"ENA|U00096|U00096.2",8,3.48077913760216,0.41416956379179
"17598","ENA|U00096|U00096.2",2542637,"-",54,4.39412931304135,NA,NA,0.43509739220027,3.33616705179052
"17599","ENA|U00096|U00096.2",2542686,"-",91,7.40492162012524,"ENA|U00096|U00096.2",16,6.96155827520432,0.0890741898257443
"17600","ENA|U00096|U00096.2",2542687,"-",49,3.98726548775975,"ENA|U00096|U00096.2",1,0.43509739220027,3.19598939374226
"17601","ENA|U00096|U00096.2",2542692,"-",161,13.1010151740677,"ENA|U00096|U00096.2",24,10.4423374128065,0.327233927020509
"17602","ENA|U00096|U00096.2",2542693,"-",20,1.62745530112643,NA,NA,0.43509739220027,1.90320764451441
"17603","ENA|U00096|U00096.2",2542694,"-",638,51.915824105933,"ENA|U00096|U00096.2",48,20.884674825613,1.31372966267076
"17604","ENA|U00096|U00096.2",2543622,"+",84,6.83531226473099,NA,NA,0.43509739220027,3.97359697240581
"17605","ENA|U00096|U00096.2",2543678,"+",58,4.71962037326664,"ENA|U00096|U00096.2",3,1.30529217660081,1.85429804403346
"17606","ENA|U00096|U00096.2",2543690,"-",39,3.17353783719653,"ENA|U00096|U00096.2",3,1.30529217660081,1.28171926776814
"17607","ENA|U00096|U00096.2",2543692,"-",38,3.09216507214021,"ENA|U00096|U00096.2",5,2.17548696100135,0.507278968183271
"17608","ENA|U00096|U00096.2",2543697,"-",409,33.2814609080354,"ENA|U00096|U00096.2",12,5.22116870640324,2.67227408184764
"17609","ENA|U00096|U00096.2",2543754,"+",20,1.62745530112643,"ENA|U00096|U00096.2",1,0.43509739220027,1.90320764451441
"17610","ENA|U00096|U00096.2",2545147,"-",81,6.59119396956203,"ENA|U00096|U00096.2",7,3.04568174540189,1.11377463045407
"17611","ENA|U00096|U00096.2",2545510,"-",26,2.11569189146435,"ENA|U00096|U00096.2",2,0.87019478440054,1.28171926776814
"17612","ENA|U00096|U00096.2",2546131,"+",76,6.18433014428042,"ENA|U00096|U00096.2",1,0.43509739220027,3.82920706307063
"17613","ENA|U00096|U00096.2",2546735,"-",24,1.95294636135171,NA,NA,0.43509739220027,2.1662420503482
"17614","ENA|U00096|U00096.2",2547510,"+",30,2.44118295168964,"ENA|U00096|U00096.2",3,1.30529217660081,0.90320764451441
"17615","ENA|U00096|U00096.2",2547620,"-",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"17616","ENA|U00096|U00096.2",2547621,"-",23,1.87157359629539,NA,NA,0.43509739220027,2.10484150568406
"17617","ENA|U00096|U00096.2",2548452,"-",37,3.01079230708389,"ENA|U00096|U00096.2",2,0.87019478440054,1.790732915256
"17618","ENA|U00096|U00096.2",2548474,"+",28,2.278437421577,NA,NA,0.43509739220027,2.38863447168465
"17619","ENA|U00096|U00096.2",2548552,"+",20,1.62745530112643,"ENA|U00096|U00096.2",3,1.30529217660081,0.318245143793254
"17620","ENA|U00096|U00096.2",2548577,"-",256,20.8314278544183,"ENA|U00096|U00096.2",31,13.4880191582084,0.627083239240173
"17621","ENA|U00096|U00096.2",2548578,"-",19,1.54608253607011,NA,NA,0.43509739220027,1.82920706307063
"17622","ENA|U00096|U00096.2",2548612,"-",99,8.05590374057581,"ENA|U00096|U00096.2",17,7.39665566740459,0.123173328456318
"17623","ENA|U00096|U00096.2",2548720,"+",56,4.556874843154,"ENA|U00096|U00096.2",1,0.43509739220027,3.38863447168465
"17624","ENA|U00096|U00096.2",2549264,"-",40,3.25491060225285,"ENA|U00096|U00096.2",1,0.43509739220027,2.90320764451441
"17625","ENA|U00096|U00096.2",2549374,"+",21,1.70882806618275,NA,NA,0.43509739220027,1.97359697240581
"17626","ENA|U00096|U00096.2",2549467,"-",49,3.98726548775975,"ENA|U00096|U00096.2",3,1.30529217660081,1.6110268930211
"17627","ENA|U00096|U00096.2",2549468,"-",25,2.03431912640803,"ENA|U00096|U00096.2",3,1.30529217660081,0.640173238680617
"17628","ENA|U00096|U00096.2",2549941,"-",30,2.44118295168964,"ENA|U00096|U00096.2",2,0.87019478440054,1.48817014523557
"17629","ENA|U00096|U00096.2",2550040,"-",34,2.76667401191493,NA,NA,0.43509739220027,2.66874239087739
"17630","ENA|U00096|U00096.2",2550135,"-",24,1.95294636135171,"ENA|U00096|U00096.2",1,0.43509739220027,2.1662420503482
"17631","ENA|U00096|U00096.2",2550190,"-",43,3.49902889742182,NA,NA,0.43509739220027,3.00754430432915
"17632","ENA|U00096|U00096.2",2550191,"-",40,3.25491060225285,"ENA|U00096|U00096.2",1,0.43509739220027,2.90320764451441
"17633","ENA|U00096|U00096.2",2550263,"+",95,7.73041268035053,"ENA|U00096|U00096.2",5,2.17548696100135,1.82920706307063
"17634","ENA|U00096|U00096.2",2550266,"-",29,2.35981018663332,"ENA|U00096|U00096.2",2,0.87019478440054,1.43926054475462
"17635","ENA|U00096|U00096.2",2550266,"+",311,25.3069299325159,"ENA|U00096|U00096.2",13,5.65626609860351,2.16161060161656
"17636","ENA|U00096|U00096.2",2550281,"+",48,3.90589272270342,NA,NA,0.43509739220027,3.1662420503482
"17637","ENA|U00096|U00096.2",2550282,"+",20,1.62745530112643,"ENA|U00096|U00096.2",2,0.87019478440054,0.90320764451441
